"SURF"
"SURF"
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
init done 
opengl support available 
Waiting for Phidget 0 to be attached....Phidget Advanced Servo Controller 1-motor     152622 attached!
Waiting for Phidget 1 to be attached....Phidget Advanced Servo Controller 1-motor     152666 attached!
PhidgetAdvancedServo
Serial Number:     152622
Version:      100
# Motors: 1
PhidgetAdvancedServo
Serial Number:     152666
Version:      100
# Motors: 1
Reading.....
../data/thatObj/hat1.png
../data/thatObj/hat2.png
../data/thatObj/hat3.png
End reading directory in 708.974 ms, of size 3
Can Run, starting program
X,Y,total x, y	88.9724	341.086	137353	112769
X,Y,total x, y	314.62	236.998	166467	114465
X,Y,total x, y	79.9776	271.845	137433	113040
X,Y,total x, y	522.7	366.318	166989	114832
X,Y,total x, y	287.992	152.852	137721	113193
X,Y,total x, y	385.714	250.236	167375	115082
X,Y,total x, y	446.37	225.343	138168	113419
X,Y,total x, y	459.227	187.128	138627	113606
X,Y,total x, y	94.284	340.782	138721	113946
X,Y,total x, y	416.756	271.271	139138	114218
X,Y,total x, y	290.302	246.565	139428	114464
X,Y,total x, y	98.6134	314.496	139527	114779
X,Y,total x, y	271.496	168.703	167647	115251
X,Y,total x, y	269.713	135.744	167916	115386
X,Y,total x, y	319.317	232.241	41108.9	27227.3
X,Y,total x, y	358.38	462.218	168275	115848
X,Y,total x, y	111.14	325.035	139638	115104
X,Y,total x, y	184.708	465.821	168459	116314
X,Y,total x, y	369.466	83.1148	41478.3	27310.4
X,Y,total x, y	568.054	349.823	140206	115454
X,Y,total x, y	551.541	313.428	42029.9	27623.8
X,Y,total x, y	428.115	243.359	42458	27867.2
X,Y,total x, y	82.5423	248.3	168542	116563
X,Y,total x, y	428.224	288.073	140634	115742
X,Y,total x, y	452.754	165.071	141087	115907
X,Y,total x, y	467.458	303.956	169009	116867
X,Y,total x, y	489.186	184.877	42947.2	28052.1
X,Y,total x, y	42.158	314.897	42989.3	28367
X,Y,total x, y	32.2247	431.202	43021.6	28798.2
X,Y,total x, y	327.092	229.383	169337	117096
X,Y,total x, y	380.193	456.158	169717	117552
X,Y,total x, y	28.2544	391.61	141115	116298
X,Y,total x, y	624.206	315.186	170341	117867
X,Y,total x, y	546.706	213.428	141662	116512
X,Y,total x, y	327.016	227.053	170668	118094
X,Y,total x, y	518.826	438.046	171187	118532
X,Y,total x, y	27.3373	403.973	141689	116916
X,Y,total x, y	333.112	89.1262	142023	117005
X,Y,total x, y	270.953	169.674	171458	118702
X,Y,total x, y	481.833	462.135	43503.4	29260.3
X,Y,total x, y	287.8	66.5059	142310	117071
X,Y,total x, y	349.5	278.075	142660	117350
X,Y,total x, y	331.505	269.692	43834.9	29530
X,Y,total x, y	30.8872	368.293	142691	117718
X,Y,total x, y	27.6612	278.304	43862.6	29808.3
X,Y,total x, y	244.786	92.5364	142935	117810
X,Y,total x, y	571.906	435.028	172030	119137
X,Y,total x, y	535.669	342.257	143471	118153
X,Y,total x, y	54.0776	330.608	143525	118483
X,Y,total x, y	133.934	381.966	143659	118865
X,Y,total x, y	50.618	272.858	143710	119138
X,Y,total x, y	312.452	81.7367	144022	119220
X,Y,total x, y	529.745	396.155	172559	119533
X,Y,total x, y	252.872	178.899	144275	119399
X,Y,total x, y	292.236	202.432	172852	119736
X,Y,total x, y	295.505	441.715	144571	119840
X,Y,total x, y	115.054	420.555	144686	120261
X,Y,total x, y	498.734	441.516	173350	120177
X,Y,total x, y	403.014	110.75	145089	120372
X,Y,total x, y	329.96	432.801	145419	120804
X,Y,total x, y	580.243	437.677	173931	120615
X,Y,total x, y	111.946	267.463	174043	120882
X,Y,total x, y	90.6465	387.254	145509	121192
X,Y,total x, y	522.377	396.305	146032	121588
X,Y,total x, y	42.5493	362.048	146074	121950
X,Y,total x, y	187.254	75.2509	174230	120958
X,Y,total x, y	46.9963	400.583	146121	122351
X,Y,total x, y	94.0676	268.294	174324	121226
X,Y,total x, y	245.219	453.04	44107.8	30261.3
X,Y,total x, y	87.5979	243.375	146209	122594
X,Y,total x, y	435.608	168.649	146644	122763
X,Y,total x, y	515.658	286.056	44623.4	30547.4
X,Y,total x, y	51.69	330.248	146696	123093
X,Y,total x, y	90.8798	347.596	174415	121573
X,Y,total x, y	541.722	370.913	174956	121944
X,Y,total x, y	124.553	272.277	175081	122217
X,Y,total x, y	99.9137	281.266	175181	122498
X,Y,total x, y	608.571	467.989	175790	122966
X,Y,total x, y	406.051	454.829	147102	123548
X,Y,total x, y	580.251	428.289	176370	123394
X,Y,total x, y	121.592	428.217	176491	123822
X,Y,total x, y	130.489	365.124	176622	124188
X,Y,total x, y	593.42	54.3311	147696	123602
X,Y,total x, y	405.981	238.114	177028	124426
X,Y,total x, y	116.675	420.373	44740.1	30967.8
X,Y,total x, y	19.714	342.047	147715	123944
X,Y,total x, y	544.423	364.585	177572	124790
X,Y,total x, y	92.2084	334.224	177664	125124
X,Y,total x, y	388.809	276.742	178053	125401
X,Y,total x, y	350.787	181.542	178404	125583
X,Y,total x, y	29.312	444.072	178433	126027
X,Y,total x, y	416.81	294.031	148132	124238
X,Y,total x, y	409.087	294.661	148541	124533
X,Y,total x, y	51.0584	297.969	44791.2	31265.7
X,Y,total x, y	134.438	352.568	148676	124885
X,Y,total x, y	112.47	353.732	178546	126381
X,Y,total x, y	625.377	267.859	149301	125153
X,Y,total x, y	301.926	231.105	178848	126612
X,Y,total x, y	114.988	180.533	44906.1	31446.3
X,Y,total x, y	417.193	417.744	179265	127029
X,Y,total x, y	565.666	409.418	179831	127439
X,Y,total x, y	30.059	371.549	149331	125525
X,Y,total x, y	287.517	194.082	149619	125719
X,Y,total x, y	122.33	236.62	149741	125956
X,Y,total x, y	97.8852	451.861	149839	126407
X,Y,total x, y	273.717	150.935	150113	126558
X,Y,total x, y	92.8107	289.866	179923	127729
X,Y,total x, y	416.891	296.862	150529	126855
X,Y,total x, y	372.301	279.655	150902	127135
X,Y,total x, y	88.9924	295.991	180012	128025
X,Y,total x, y	605.411	394.576	180618	128419
X,Y,total x, y	437.755	230.734	151339	127366
X,Y,total x, y	475.369	178.101	151815	127544
X,Y,total x, y	451.127	261.375	152266	127805
X,Y,total x, y	438.996	461.512	152705	128267
X,Y,total x, y	506.698	342.375	181125	128762
X,Y,total x, y	381.686	290.114	153087	128557
X,Y,total x, y	86.1669	303.221	181211	129065
X,Y,total x, y	431.853	52.4562	153518	128609
X,Y,total x, y	307.847	49.3008	181519	129114
X,Y,total x, y	400.197	225.209	45306.3	31671.5
X,Y,total x, y	431.951	301.027	153950	128910
X,Y,total x, y	390.728	100.139	154341	129010
X,Y,total x, y	444.791	138.603	181963	129253
X,Y,total x, y	413.749	366.915	45720.1	32038.4
X,Y,total x, y	500.178	289.821	46220.3	32328.2
X,Y,total x, y	516.626	208.07	154858	129218
X,Y,total x, y	68.8662	386.807	154927	129605
X,Y,total x, y	302.672	340.926	155229	129946
X,Y,total x, y	250.044	178.184	155479	130124
X,Y,total x, y	374.388	30.3445	182338	129283
X,Y,total x, y	597.794	176.777	156077	130301
X,Y,total x, y	576.715	362.543	182914	129646
X,Y,total x, y	86.4697	336.339	183001	129982
X,Y,total x, y	408.106	294.475	156485	130596
X,Y,total x, y	263.669	437.072	183265	130419
X,Y,total x, y	570.436	245.041	157056	130841
X,Y,total x, y	569.236	431.377	183834	130850
X,Y,total x, y	331.424	384.493	157387	131225
X,Y,total x, y	71.499	418.129	157459	131643
X,Y,total x, y	102.485	235.852	157561	131879
X,Y,total x, y	287.177	254.194	157848	132133
X,Y,total x, y	95.0711	280.542	46315.3	32608.7
X,Y,total x, y	310.746	359.172	184145	131210
X,Y,total x, y	88.192	240.38	184233	131450
X,Y,total x, y	304.936	425.245	158153	132558
X,Y,total x, y	26.4613	410.121	184259	131860
X,Y,total x, y	103.704	292.145	158257	132851
X,Y,total x, y	126.715	407.731	46442.1	33016.5
X,Y,total x, y	362.315	54.7689	158619	132905
X,Y,total x, y	88.9574	467.432	46531	33483.9
X,Y,total x, y	592.112	428.671	159211	133334
X,Y,total x, y	28.3095	427.564	159240	133762
X,Y,total x, y	286.294	169.298	184546	132029
X,Y,total x, y	428.412	286.993	159668	134049
X,Y,total x, y	65.1545	231.458	184611	132261
X,Y,total x, y	214.414	467.48	184825	132728
X,Y,total x, y	344.334	101.581	160012	134150
X,Y,total x, y	421.085	453.318	160434	134604
X,Y,total x, y	405.917	99.4813	46936.9	33583.4
X,Y,total x, y	311.733	88.7617	47248.7	33672.1
X,Y,total x, y	613.919	392.998	185439	133121
X,Y,total x, y	314.437	82.6986	160748	134686
X,Y,total x, y	527.905	405.097	185967	133526
X,Y,total x, y	461.98	179.115	186429	133706
X,Y,total x, y	625.11	60.915	187054	133766
X,Y,total x, y	584.147	362.857	187638	134129
X,Y,total x, y	273.404	249.317	161021	134936
X,Y,total x, y	299.693	350.867	161321	135286
X,Y,total x, y	418.683	300.358	161740	135587
X,Y,total x, y	527.699	315.471	188166	134445
X,Y,total x, y	72.863	131.83	188239	134577
X,Y,total x, y	27.7563	289.828	47276.4	33962
X,Y,total x, y	82.4897	266.985	161822	135854
X,Y,total x, y	454.407	300.593	188693	134877
X,Y,total x, y	508.669	80.5499	162331	135934
X,Y,total x, y	391.942	417.928	162723	136352
X,Y,total x, y	310.15	197.241	189003	135074
X,Y,total x, y	109.993	259.382	189113	135334
X,Y,total x, y	118.271	382.283	162841	136734
X,Y,total x, y	109.984	278.661	162951	137013
X,Y,total x, y	371.878	71.5372	163323	137085
X,Y,total x, y	442.613	136.683	189556	135470
X,Y,total x, y	457.09	18.2284	163780	137103
X,Y,total x, y	512.078	398.636	190068	135869
X,Y,total x, y	219.747	75.9349	47496.2	34037.9
X,Y,total x, y	109.572	456.942	163890	137560
X,Y,total x, y	318.019	83.0783	164208	137643
X,Y,total x, y	615.727	425.382	190684	136294
X,Y,total x, y	527.134	362.359	191211	136657
X,Y,total x, y	555.987	248.168	48052.2	34286.1
X,Y,total x, y	119.187	314.929	164327	137958
X,Y,total x, y	94.7795	136.851	191306	136794
X,Y,total x, y	577.596	442.559	191883	137236
X,Y,total x, y	599.333	176.029	48651.5	34462.1
X,Y,total x, y	341.19	276.277	164668	138234
X,Y,total x, y	313.241	249.566	164981	138484
X,Y,total x, y	399.937	136.762	192283	137373
X,Y,total x, y	343.431	274.618	165325	138758
X,Y,total x, y	291.49	245.211	192575	137618
X,Y,total x, y	266.98	51.2026	192842	137669
X,Y,total x, y	548.265	396.879	193390	138066
X,Y,total x, y	324.337	350.226	193714	138417
X,Y,total x, y	441.751	161.558	165766	138920
X,Y,total x, y	390.763	419.78	49042.3	34881.9
X,Y,total x, y	393.859	147.722	194108	138564
X,Y,total x, y	278.826	153.369	166045	139073
X,Y,total x, y	119.161	312.016	194227	138876
X,Y,total x, y	275.035	256.878	166320	139330
X,Y,total x, y	120.3	299.628	166441	139630
X,Y,total x, y	324.777	274.135	166765	139904
X,Y,total x, y	521.896	206.324	167287	140110
X,Y,total x, y	135.201	299.518	49177.5	35181.4
X,Y,total x, y	39.438	440.465	49216.9	35621.9
X,Y,total x, y	128.381	307.299	167416	140418
X,Y,total x, y	558.767	363.189	167974	140781
X,Y,total x, y	465.74	176.773	194693	139053
X,Y,total x, y	617.144	396.145	195310	139449
X,Y,total x, y	347.655	98.5469	168322	140879
X,Y,total x, y	115.399	381.814	49332.3	36003.7
X,Y,total x, y	98.7629	341.451	168421	141221
X,Y,total x, y	72.8934	350.033	168494	141571
X,Y,total x, y	36.1694	408.346	168530	141979
X,Y,total x, y	344.758	386.555	49677	36390.2
X,Y,total x, y	575.239	360.851	195885	139810
X,Y,total x, y	533.834	401.285	196419	140211
X,Y,total x, y	142.558	313.572	168672	142293
X,Y,total x, y	342.233	161.844	169015	142455
X,Y,total x, y	121.749	300.579	169136	142755
X,Y,total x, y	609.27	351.168	50286.3	36741.4
X,Y,total x, y	314.646	76.2343	169451	142831
X,Y,total x, y	383.156	185.327	196802	140397
X,Y,total x, y	444.401	146.314	197247	140543
X,Y,total x, y	368.358	417.165	169819	143248
X,Y,total x, y	49.264	148.118	197296	140691
X,Y,total x, y	131.744	307.037	169951	143556
X,Y,total x, y	259.234	140.784	170210	143696
X,Y,total x, y	231.599	183.131	170442	143879
X,Y,total x, y	252.996	158.649	197549	140850
X,Y,total x, y	375.969	435.01	50662.3	37176.4
X,Y,total x, y	48.0602	145.952	50710.3	37322.4
X,Y,total x, y	262.911	438.46	197812	141288
X,Y,total x, y	68.3882	241.257	170510	144121
X,Y,total x, y	314.334	78.7256	198126	141367
X,Y,total x, y	324.786	382.934	170835	144504
X,Y,total x, y	110.662	324.678	170946	144828
X,Y,total x, y	210.613	141.195	50921	37463.6
X,Y,total x, y	335.74	109.337	171282	144938
X,Y,total x, y	356.317	432.914	51277.3	37896.5
X,Y,total x, y	183.792	96.9094	171465	145035
X,Y,total x, y	161.189	107.812	51438.5	38004.3
X,Y,total x, y	545.17	400.434	198671	141767
X,Y,total x, y	371.015	464.923	199042	142232
X,Y,total x, y	115.048	311.031	199158	142543
X,Y,total x, y	52.1861	255.071	171518	145290
X,Y,total x, y	407.575	436.678	51846	38441
X,Y,total x, y	364.879	262.536	171882	145552
X,Y,total x, y	126.804	288.982	172009	145841
X,Y,total x, y	29.7227	158.191	199187	142701
X,Y,total x, y	442.791	190.094	172452	146031
X,Y,total x, y	72.4008	395.476	199260	143097
X,Y,total x, y	113.094	128.56	199373	143226
X,Y,total x, y	288.66	168.416	52134.7	38609.4
X,Y,total x, y	89.7584	405.212	172542	146436
X,Y,total x, y	413.511	298.3	172955	146735
X,Y,total x, y	27.2206	153.865	199400	143379
X,Y,total x, y	74.8582	404.476	52209.6	39013.9
X,Y,total x, y	374.682	40.7145	199775	143420
X,Y,total x, y	412.778	257.991	173368	146993
X,Y,total x, y	463.178	180.66	200238	143601
X,Y,total x, y	275.178	113.16	52484.7	39127
X,Y,total x, y	387.653	217.018	173756	147210
X,Y,total x, y	504.695	194.548	174260	147404
X,Y,total x, y	114.43	325.892	174375	147730
X,Y,total x, y	372.207	35.0977	52856.9	39162.1
X,Y,total x, y	379.496	440.871	200617	144042
X,Y,total x, y	263.828	440.651	200881	144482
X,Y,total x, y	482.192	376.746	201363	144859
X,Y,total x, y	438.87	260.971	201802	145120
X,Y,total x, y	213.015	458.693	53070	39620.8
X,Y,total x, y	73.6633	384.982	201876	145505
X,Y,total x, y	539.16	441.801	202415	145947
X,Y,total x, y	429.264	454.739	53499.2	40075.6
X,Y,total x, y	310.227	234.617	202725	146181
X,Y,total x, y	21.1696	130.205	174396	147860
X,Y,total x, y	585.402	206.465	54084.6	40282
X,Y,total x, y	35.4467	367.412	54120.1	40649.4
X,Y,total x, y	320.086	82.4365	203045	146264
X,Y,total x, y	68.4491	237.775	203114	146502
X,Y,total x, y	104.53	282.466	54224.6	40931.9
X,Y,total x, y	127.507	345.014	174524	148205
X,Y,total x, y	33.856	333.449	174557	148539
X,Y,total x, y	133.715	118.467	54358.3	41050.4
X,Y,total x, y	312.504	427.566	174870	148966
X,Y,total x, y	503.967	302.817	175374	149269
X,Y,total x, y	321.369	82.0815	54679.7	41132.4
X,Y,total x, y	414.776	309.503	175789	149579
X,Y,total x, y	310.603	127.215	203424	146629
X,Y,total x, y	420.24	134.556	203845	146763
X,Y,total x, y	405.108	118.988	204250	146882
X,Y,total x, y	195.839	81.2821	204446	146964
X,Y,total x, y	531.741	326.157	55211.4	41458.6
X,Y,total x, y	382.75	293.963	176171	149873
X,Y,total x, y	123.77	240.013	176295	150113
X,Y,total x, y	436.012	158.696	176731	150271
X,Y,total x, y	524.817	214.079	177256	150486
X,Y,total x, y	58.7779	425.219	55270.2	41883.8
X,Y,total x, y	28.3624	324.697	177284	150810
X,Y,total x, y	338.924	92.5206	204784	147056
X,Y,total x, y	24.1737	309.15	204809	147365
X,Y,total x, y	358.359	258.346	177643	151069
X,Y,total x, y	549.355	251.477	55819.6	42135.3
X,Y,total x, y	350.177	184.417	56169.7	42319.7
X,Y,total x, y	585.011	427.96	205394	147793
X,Y,total x, y	312.55	393.407	177955	151462
X,Y,total x, y	106.382	385.101	178062	151847
X,Y,total x, y	275.698	425.769	178337	152273
X,Y,total x, y	528.974	439.556	205923	148233
X,Y,total x, y	394.436	290.027	178732	152563
X,Y,total x, y	16.0236	272.335	56185.8	42592.1
X,Y,total x, y	148.33	298.753	206071	148532
X,Y,total x, y	395.592	290.04	179127	152853
X,Y,total x, y	44.6233	322.332	56230.4	42914.4
X,Y,total x, y	485.257	430.218	179613	153283
X,Y,total x, y	265.885	48.9004	206337	148580
X,Y,total x, y	103.03	333.554	179716	153617
X,Y,total x, y	36.7504	275.843	56267.1	43190.2
X,Y,total x, y	126.033	230.952	179842	153848
X,Y,total x, y	41.9837	401.334	179884	154249
X,Y,total x, y	518.981	299.195	180403	154548
X,Y,total x, y	40.0804	429.006	206377	149010
X,Y,total x, y	38.9892	256.488	180442	154805
X,Y,total x, y	451.896	302.22	180894	155107
X,Y,total x, y	273.788	53.6811	206651	149063
X,Y,total x, y	513.588	309.094	56780.7	43499.3
X,Y,total x, y	437.789	262.78	207089	149326
X,Y,total x, y	235.053	453.137	57015.8	43952.5
X,Y,total x, y	102.49	238.39	180996	155345
X,Y,total x, y	443.936	172.749	207532	149499
X,Y,total x, y	76.2907	412.79	181072	155758
X,Y,total x, y	414.411	305.245	181487	156063
X,Y,total x, y	583.724	391.283	208116	149890
X,Y,total x, y	291.056	277.89	181778	156341
X,Y,total x, y	606.174	348.218	57622	44300.7
X,Y,total x, y	342.456	206.099	182120	156547
X,Y,total x, y	88.5551	319.485	182209	156867
X,Y,total x, y	308.934	95.3036	208425	149985
X,Y,total x, y	597.98	391.972	209023	150377
X,Y,total x, y	275.87	424.373	209299	150802
X,Y,total x, y	264.759	432.725	57886.7	44733.4
X,Y,total x, y	412.575	445.39	58299.3	45178.8
X,Y,total x, y	85.0196	140.887	209384	150943
X,Y,total x, y	363.478	381.402	58662.8	45560.2
X,Y,total x, y	313.965	117.529	209698	151060
X,Y,total x, y	309.647	262.475	210008	151323
X,Y,total x, y	365.318	55.4781	182574	156922
X,Y,total x, y	105.778	238.343	58768.5	45798.5
X,Y,total x, y	368.875	438.74	210376	151761
X,Y,total x, y	481.186	352.331	183055	157275
X,Y,total x, y	136.142	353.705	183191	157628
X,Y,total x, y	422.461	296.628	183614	157925
X,Y,total x, y	319.208	151.315	183933	158076
X,Y,total x, y	391.163	424.384	184324	158501
X,Y,total x, y	71.9363	449.559	58840.5	46248.1
X,Y,total x, y	295.999	392.804	184620	158893
X,Y,total x, y	525.381	294.018	210902	152055
X,Y,total x, y	495.838	458.878	211398	152514
X,Y,total x, y	375.833	437.687	59216.3	46685.8
X,Y,total x, y	294.377	70.5778	211692	152585
X,Y,total x, y	37.9689	283.798	184658	159177
X,Y,total x, y	627.029	172.228	212319	152757
X,Y,total x, y	230.3	27.902	59446.6	46713.7
X,Y,total x, y	543.422	334.501	212863	153091
X,Y,total x, y	71.5746	455.647	184730	159633
X,Y,total x, y	516.884	89.6575	213379	153181
X,Y,total x, y	589.628	12.9575	60036.2	46726.6
X,Y,total x, y	98.104	146.986	213478	153328
X,Y,total x, y	269.897	101.503	213747	153430
X,Y,total x, y	122.962	228.999	60159.2	46955.6
X,Y,total x, y	103.698	238.223	184834	159871
X,Y,total x, y	39.9994	115.188	60199.2	47070.8
X,Y,total x, y	593.374	58.693	60792.6	47129.5
X,Y,total x, y	599.3	238.396	185433	160109
X,Y,total x, y	542.537	330.81	214290	153760
X,Y,total x, y	342.298	183.693	214632	153944
X,Y,total x, y	230.487	463.411	214863	154408
X,Y,total x, y	573.258	187.039	215436	154595
X,Y,total x, y	285.958	412.243	185719	160522
X,Y,total x, y	611.004	352.863	61403.6	47482.4
X,Y,total x, y	552.176	401.658	215988	154996
X,Y,total x, y	252.25	444.064	61655.8	47926.4
X,Y,total x, y	115.972	267.316	216104	155264
X,Y,total x, y	100.828	384.097	185820	160906
X,Y,total x, y	209.183	83.5343	61865	48010
X,Y,total x, y	49.2349	319.963	185869	161226
X,Y,total x, y	242.88	437.998	186112	161664
X,Y,total x, y	587.198	230.323	216691	155494
X,Y,total x, y	386.641	391.933	217078	155886
X,Y,total x, y	576.344	283.989	186688	161948
X,Y,total x, y	88.1667	287.908	186776	162236
X,Y,total x, y	289.769	374.239	62154.8	48384.2
X,Y,total x, y	298.721	270.776	217377	156157
X,Y,total x, y	250.408	443.303	217627	156600
X,Y,total x, y	340.906	155.336	217968	156755
X,Y,total x, y	363.562	360.944	187140	162597
X,Y,total x, y	521.791	196.423	187662	162793
X,Y,total x, y	93.8968	434.958	187755	163228
X,Y,total x, y	233.253	443.068	218201	157198
X,Y,total x, y	486.423	442.759	188242	163671
X,Y,total x, y	311.53	380.953	62466.3	48765.2
X,Y,total x, y	276.148	404.44	188518	164075
X,Y,total x, y	100.117	440.843	188618	164516
X,Y,total x, y	13.9308	412.276	188632	164928
X,Y,total x, y	124.123	392.182	188756	165320
X,Y,total x, y	479.835	255.736	189236	165576
X,Y,total x, y	395.375	31.9204	189631	165608
X,Y,total x, y	81.5046	153.078	218283	157351
X,Y,total x, y	126.792	312.078	189758	165920
X,Y,total x, y	36.9647	283.305	62503.3	49048.5
X,Y,total x, y	421.05	190.031	190179	166110
X,Y,total x, y	344.225	430.394	190523	166541
X,Y,total x, y	271.432	425.825	218554	157777
X,Y,total x, y	373.316	21.0972	218927	157798
X,Y,total x, y	111.838	286.639	190635	166827
X,Y,total x, y	127.014	393.491	190762	167221
X,Y,total x, y	112.489	199.781	62615.8	49248.3
X,Y,total x, y	428.513	293.752	63044.3	49542
X,Y,total x, y	405.162	173.214	191167	167394
X,Y,total x, y	265.552	178.348	63309.8	49720.4
X,Y,total x, y	72.2698	443.108	191240	167837
X,Y,total x, y	587.708	23.1884	63897.5	49743.6
X,Y,total x, y	319.19	227.524	64216.7	49971.1
X,Y,total x, y	447.669	175.669	191687	168013
X,Y,total x, y	273.722	164.122	191961	168177
X,Y,total x, y	563.688	202.905	219491	158001
X,Y,total x, y	116.378	300.133	64333.1	50271.2
X,Y,total x, y	625.289	366.78	220116	158368
X,Y,total x, y	368.095	433.257	220485	158801
X,Y,total x, y	176.084	109.027	64509.2	50380.2
X,Y,total x, y	290.375	436.399	192252	168613
X,Y,total x, y	425.009	183.342	64934.2	50563.6
Keypoint db/ matches db size:	1375	1375
Total x,y / number of matches / avg x,y 	192252, 168613	639	300.863, 263.871
Total x,y / number of matches / avg x,y 	220485, 158801	534	412.892, 297.381
Total x,y / number of matches / avg x,y 	64934.2, 50563.6	202	321.456, 250.315
libv4l2: error dequeuing buf: Invalid argument
VIDIOC_DQBUF: Invalid argument
